nombre_barrio_vulnerable	fecha_mes	rango_etario	sexo	posible_extranjero	fallecido	cantidad
Barrio Padre Carlos Mugica (Villa 31)	2020-04-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	hasta_19	femenino	no	no	165
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	hasta_19	femenino	si	no	26
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	hasta_19	masculino	no	no	163
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	hasta_19	masculino	si	no	20
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	20_a_49	femenino	no	no	195
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	20_a_49	femenino	si	no	169
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	20_a_49	masculino	no	no	189
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	20_a_49	masculino	si	no	154
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	50_a_64	femenino	no	no	23
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	50_a_64	femenino	si	no	33
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	50_a_64	masculino	no	no	41
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	50_a_64	masculino	si	no	41
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	65_y_mas	femenino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	65_y_mas	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	65_y_mas	masculino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2020-05-01	65_y_mas	masculino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	hasta_19	femenino	no	no	33
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	hasta_19	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	hasta_19	masculino	no	no	22
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	hasta_19	masculino	si	no	5
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	20_a_49	femenino	no	no	38
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	20_a_49	femenino	si	no	52
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	20_a_49	masculino	no	no	43
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	20_a_49	masculino	si	no	30
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	50_a_64	femenino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	50_a_64	femenino	si	no	14
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	50_a_64	masculino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	50_a_64	masculino	si	no	15
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	65_y_mas	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	65_y_mas	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	65_y_mas	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	65_y_mas	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-06-01	sin_dato	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	hasta_19	femenino	no	no	18
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	hasta_19	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	hasta_19	masculino	no	no	16
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	hasta_19	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	20_a_49	femenino	no	no	26
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	20_a_49	femenino	si	no	23
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	20_a_49	masculino	no	no	18
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	20_a_49	masculino	si	no	21
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	50_a_64	femenino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	50_a_64	femenino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	50_a_64	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	50_a_64	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	65_y_mas	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	65_y_mas	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	65_y_mas	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-07-01	65_y_mas	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	hasta_19	femenino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	hasta_19	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	hasta_19	masculino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	hasta_19	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	20_a_49	femenino	no	no	24
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	20_a_49	femenino	si	no	22
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	20_a_49	masculino	no	no	23
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	20_a_49	masculino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	50_a_64	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	50_a_64	femenino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	50_a_64	masculino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	50_a_64	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	65_y_mas	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	65_y_mas	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-08-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	hasta_19	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	hasta_19	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	hasta_19	masculino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	hasta_19	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	20_a_49	femenino	no	no	18
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	20_a_49	femenino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	20_a_49	masculino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	20_a_49	masculino	si	no	10
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	50_a_64	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	50_a_64	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	50_a_64	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	50_a_64	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-09-01	65_y_mas	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	hasta_19	femenino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	hasta_19	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	hasta_19	masculino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	hasta_19	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	20_a_49	femenino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	20_a_49	femenino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	20_a_49	masculino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	20_a_49	masculino	si	no	8
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	50_a_64	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	50_a_64	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-10-01	50_a_64	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	hasta_19	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	hasta_19	femenino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	hasta_19	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	20_a_49	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	20_a_49	femenino	si	no	12
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	20_a_49	masculino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	20_a_49	masculino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	50_a_64	femenino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	50_a_64	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-11-01	50_a_64	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	hasta_19	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	hasta_19	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	hasta_19	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	hasta_19	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	20_a_49	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	20_a_49	femenino	si	no	10
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	20_a_49	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	20_a_49	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	50_a_64	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2020-12-01	50_a_64	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	hasta_19	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	hasta_19	masculino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	hasta_19	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	20_a_49	femenino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	20_a_49	femenino	si	no	10
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	20_a_49	masculino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	20_a_49	masculino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	50_a_64	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	50_a_64	masculino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-01-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	hasta_19	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	hasta_19	masculino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	hasta_19	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	20_a_49	femenino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	20_a_49	femenino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	20_a_49	masculino	no	no	10
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	20_a_49	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	50_a_64	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	50_a_64	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	50_a_64	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-02-01	65_y_mas	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	hasta_19	femenino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	hasta_19	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	hasta_19	masculino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	20_a_49	femenino	no	no	16
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	20_a_49	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	20_a_49	masculino	no	no	13
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	20_a_49	masculino	si	no	10
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	50_a_64	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	50_a_64	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	50_a_64	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	50_a_64	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	65_y_mas	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	65_y_mas	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	65_y_mas	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-03-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	hasta_19	femenino	no	no	31
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	hasta_19	femenino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	hasta_19	masculino	no	no	29
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	hasta_19	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	20_a_49	femenino	no	no	53
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	20_a_49	femenino	si	no	56
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	20_a_49	masculino	no	no	45
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	20_a_49	masculino	si	no	53
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	50_a_64	femenino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	50_a_64	femenino	si	no	17
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	50_a_64	masculino	no	no	11
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	50_a_64	masculino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	65_y_mas	femenino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	65_y_mas	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	65_y_mas	masculino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-04-01	65_y_mas	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	hasta_19	femenino	no	no	46
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	hasta_19	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	hasta_19	masculino	no	no	41
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	hasta_19	masculino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	20_a_49	femenino	no	no	98
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	20_a_49	femenino	si	no	83
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	20_a_49	masculino	no	no	76
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	20_a_49	masculino	si	no	64
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	50_a_64	femenino	no	no	18
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	50_a_64	femenino	si	no	23
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	50_a_64	masculino	no	no	18
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	50_a_64	masculino	si	no	17
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	65_y_mas	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	65_y_mas	femenino	si	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	65_y_mas	masculino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-05-01	65_y_mas	masculino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	hasta_19	femenino	no	no	21
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	hasta_19	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	hasta_19	masculino	no	no	24
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	hasta_19	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	20_a_49	femenino	no	no	31
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	20_a_49	femenino	si	no	41
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	20_a_49	masculino	no	no	26
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	20_a_49	masculino	si	no	27
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	50_a_64	femenino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	50_a_64	femenino	si	no	10
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	50_a_64	masculino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	50_a_64	masculino	si	no	11
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	65_y_mas	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	65_y_mas	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	65_y_mas	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-06-01	65_y_mas	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	hasta_19	femenino	no	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	hasta_19	femenino	si	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	hasta_19	masculino	no	no	8
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	20_a_49	femenino	no	no	11
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	20_a_49	femenino	si	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	20_a_49	masculino	no	no	12
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	20_a_49	masculino	si	no	8
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	50_a_64	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	50_a_64	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	50_a_64	masculino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	50_a_64	masculino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	65_y_mas	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-07-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	hasta_19	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	hasta_19	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	hasta_19	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	20_a_49	femenino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	20_a_49	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	20_a_49	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	20_a_49	masculino	si	no	5
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	50_a_64	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	50_a_64	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	50_a_64	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-08-01	65_y_mas	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-09-01	hasta_19	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-09-01	hasta_19	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-09-01	20_a_49	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	hasta_19	femenino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	hasta_19	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	hasta_19	masculino	no	no	4
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	20_a_49	femenino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	20_a_49	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	20_a_49	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-10-01	65_y_mas	femenino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	hasta_19	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	hasta_19	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	20_a_49	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	20_a_49	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	20_a_49	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-11-01	20_a_49	masculino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	hasta_19	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	hasta_19	masculino	no	no	14
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	20_a_49	femenino	no	no	20
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	20_a_49	femenino	si	no	19
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	20_a_49	masculino	no	no	14
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	20_a_49	masculino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	50_a_64	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	50_a_64	femenino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	50_a_64	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	50_a_64	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2021-12-01	65_y_mas	femenino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	hasta_19	femenino	no	no	97
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	hasta_19	femenino	si	no	19
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	hasta_19	masculino	no	no	59
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	hasta_19	masculino	si	no	9
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	20_a_49	femenino	no	no	213
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	20_a_49	femenino	si	no	224
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	20_a_49	masculino	no	no	154
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	20_a_49	masculino	si	no	155
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	50_a_64	femenino	no	no	22
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	50_a_64	femenino	si	no	51
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	50_a_64	masculino	no	no	21
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	50_a_64	masculino	si	no	22
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	65_y_mas	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	65_y_mas	femenino	si	no	12
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	65_y_mas	masculino	no	no	9
Barrio Padre Carlos Mugica (Villa 31)	2022-01-01	65_y_mas	masculino	si	no	14
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	hasta_19	femenino	no	no	5
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	hasta_19	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	hasta_19	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	20_a_49	femenino	no	no	6
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	20_a_49	femenino	si	no	7
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	20_a_49	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	20_a_49	masculino	si	no	5
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	50_a_64	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	50_a_64	femenino	si	no	3
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	50_a_64	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	65_y_mas	masculino	no	no	1
Barrio Padre Carlos Mugica (Villa 31)	2022-02-01	65_y_mas	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	hasta_19	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	hasta_19	masculino	no	no	3
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	20_a_49	femenino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	20_a_49	femenino	si	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	20_a_49	masculino	no	no	2
Barrio Padre Carlos Mugica (Villa 31)	2022-03-01	20_a_49	masculino	si	no	1
Barrio Padre Carlos Mugica (Villa 31)	2022-04-01	hasta_19	femenino	no	no	1
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	hasta_19	femenino	no	no	4
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	hasta_19	masculino	no	no	4
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	20_a_49	femenino	no	no	6
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	20_a_49	femenino	si	no	15
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	20_a_49	masculino	no	no	4
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	20_a_49	masculino	si	no	18
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	50_a_64	femenino	si	no	1
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	50_a_64	masculino	si	no	4
Barrio Padre Ricciardelli (ex 1-11-14)	2020-04-01	65_y_mas	masculino	si	no	1
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	hasta_19	femenino	no	no	122
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	hasta_19	femenino	si	no	32
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	hasta_19	masculino	no	no	109
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	hasta_19	masculino	si	no	30
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	20_a_49	femenino	no	no	96
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	20_a_49	femenino	si	no	240
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	20_a_49	masculino	no	no	65
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	20_a_49	masculino	si	no	237
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	50_a_64	femenino	no	no	12
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	50_a_64	femenino	si	no	61
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	50_a_64	masculino	no	no	12
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	50_a_64	masculino	si	no	55
Barrio Padre Ricciardelli (ex 1-11-14)	2020-05-01	65_y_mas	femenino	no	no	3
