orderDate,day_of_week,category,name,state,orders,unit_price,total
2022-04-16,6,Specialty,Buffalo Chicken Pizza Large,CA,55,20,1100
2022-04-08,5,Classic,Margherita Pizza Medium,NV,25,15,375
2022-07-22,5,Classic,Margherita Pizza Small,NV,57,11,627
2022-06-11,6,Specialty,Buffalo Chicken Pizza Large,CA,32,20,640
2022-11-22,2,Classic,Hawaiian Pizza Large,NV,34,19,646
2022-01-12,3,Classic,Hawaiian Pizza Large,NV,33,19,627
2022-06-01,3,Vegetarian,Veggie Pizza Large,CA,25,19,475
2022-07-13,3,Classic,Meat Lover's Pizza Large,NV,29,22,638
2022-12-28,3,Classic,Pepperoni Pizza Extra Large,CA,70,23,1610
2022-08-07,0,Classic,Margherita Pizza Medium,CA,105,15,1575
2022-10-29,6,Vegetarian,Sicilian Pizza Small,CA,47,13,611
2022-03-17,4,Classic,Meat Lover's Pizza Extra Large,NV,38,25,950
2022-02-26,6,Classic,Pepperoni Pizza Small,NV,39,13,507
2022-10-06,4,Vegetarian,Sicilian Pizza Small,NV,12,13,156
2022-10-30,0,Classic,Hawaiian Pizza Large,CA,117,19,2223
2022-04-24,0,Specialty,BBQ Chicken Pizza Extra Large,NV,10,23,230
2022-12-06,2,Classic,Meat Lover's Pizza Large,NV,21,22,462
2022-02-16,3,Classic,Hawaiian Pizza Extra Large,NV,39,22,858
2022-08-17,3,Vegetarian,Veggie Pizza Large,CA,17,19,323
2022-12-07,3,Classic,Pepperoni Pizza Large,CA,61,20,1220
2022-04-18,1,Classic,Hawaiian Pizza Small,NV,31,12,372
2022-04-18,1,Classic,Meat Lover's Pizza Extra Large,NV,42,25,1050
2022-02-28,1,Classic,Hawaiian Pizza Medium,CA,149,16,2384
2022-03-05,6,Classic,Meat Lover's Pizza Extra Large,NV,58,25,1450
2022-04-01,5,Classic,Meat Lover's Pizza Small,NV,45,14,630
2022-03-23,3,Classic,Meat Lover's Pizza Medium,CA,75,19,1425
2022-03-23,3,Specialty,BBQ Chicken Pizza Small,CA,22,13,286
2022-09-22,4,Specialty,BBQ Chicken Pizza Small,NV,13,13,169
2022-09-24,6,Specialty,Buffalo Chicken Pizza Extra Large,CA,26,23,598
2022-02-27,0,Classic,Meat Lover's Pizza Large,NV,44,22,968
2022-01-08,6,Classic,Meat Lover's Pizza Small,NV,26,14,364
2022-09-18,0,Classic,Pepperoni Pizza Small,NV,44,13,572
2022-02-11,5,Classic,Meat Lover's Pizza Large,NV,32,22,704
2022-12-10,6,Classic,Meat Lover's Pizza Large,CA,110,22,2420
2022-04-17,0,Classic,Pepperoni Pizza Small,NV,31,13,403
2022-06-14,2,Specialty,Oxtail Pizza Large,NV,15,20,300
2022-06-23,4,Classic,Hawaiian Pizza Small,NV,32,12,384
2022-09-10,6,Vegetarian,Sicilian Pizza Extra Large,NV,14,23,322
2022-07-06,3,Classic,Margherita Pizza Large,CA,88,18,1584
2022-03-27,0,Classic,Pepperoni Pizza Small,NV,26,13,338
2022-08-25,4,Specialty,BBQ Chicken Pizza Medium,NV,32,17,544
2022-03-20,0,Classic,Margherita Pizza Small,CA,126,11,1386
2022-06-08,3,Classic,Pepperoni Pizza Large,NV,39,20,780
2022-01-26,3,Specialty,BBQ Chicken Pizza Large,NV,24,20,480
2022-01-18,2,Classic,Margherita Pizza Extra Large,NV,20,21,420
2022-06-05,0,Specialty,BBQ Chicken Pizza Extra Large,NV,7,23,161
2022-05-02,1,Specialty,BBQ Chicken Pizza Medium,CA,48,17,816
2022-07-05,2,Specialty,BBQ Chicken Pizza Large,NV,18,20,360
2022-06-17,5,Classic,Margherita Pizza Medium,NV,38,15,570
2022-01-31,1,Classic,Meat Lover's Pizza Large,NV,25,22,550
2022-02-28,1,Classic,Margherita Pizza Large,CA,88,18,1584
2022-11-15,2,Specialty,Oxtail Pizza Small,NV,28,13,364
2022-11-15,2,Classic,Hawaiian Pizza Medium,NV,57,16,912
2022-11-15,2,Vegetarian,Sicilian Pizza Extra Large,CA,15,23,345
2022-03-03,4,Classic,Margherita Pizza Medium,CA,89,15,1335
2022-06-09,4,Classic,Meat Lover's Pizza Small,CA,83,14,1162
2022-11-17,4,Classic,Hawaiian Pizza Small,CA,76,12,912
2022-05-24,2,Classic,Margherita Pizza Medium,CA,91,15,1365
2022-11-06,0,Classic,Pepperoni Pizza Extra Large,CA,79,23,1817
2022-03-24,4,Classic,Pepperoni Pizza Large,NV,38,20,760
2022-05-15,0,Specialty,BBQ Chicken Pizza Extra Large,CA,28,23,644
2022-04-18,1,Specialty,Oxtail Pizza Small,CA,70,13,910
2022-09-25,0,Classic,Hawaiian Pizza Large,NV,39,19,741
2022-12-14,3,Classic,Margherita Pizza Medium,CA,69,15,1035
2022-03-10,4,Specialty,BBQ Chicken Pizza Large,CA,72,20,1440
2022-09-23,5,Specialty,Buffalo Chicken Pizza Large,CA,35,20,700
2022-09-22,4,Classic,Pepperoni Pizza Medium,NV,55,17,935
2022-06-28,2,Specialty,Oxtail Pizza Large,CA,43,20,860
2022-09-12,1,Vegetarian,Veggie Pizza Large,NV,4,19,76
2022-07-25,1,Specialty,Buffalo Chicken Pizza Large,NV,8,20,160
2022-10-02,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,17,23,391
2022-07-28,4,Specialty,Buffalo Chicken Pizza Large,CA,17,20,340
2022-04-30,6,Classic,Pepperoni Pizza Large,NV,36,20,720
2022-09-30,5,Classic,Hawaiian Pizza Large,NV,46,19,874
2022-05-06,5,Classic,Margherita Pizza Extra Large,CA,100,21,2100
2022-10-15,6,Specialty,Oxtail Pizza Small,CA,63,13,819
2022-03-06,0,Classic,Hawaiian Pizza Small,CA,93,12,1116
2022-11-05,6,Specialty,Oxtail Pizza Large,CA,84,20,1680
2022-04-01,5,Classic,Pepperoni Pizza Large,NV,33,20,660
2022-07-22,5,Classic,Pepperoni Pizza Extra Large,NV,48,23,1104
2022-01-30,0,Vegetarian,Sicilian Pizza Large,CA,21,20,420
2022-02-20,0,Classic,Hawaiian Pizza Small,NV,40,12,480
2022-03-06,0,Classic,Pepperoni Pizza Large,NV,47,20,940
2022-05-08,0,Specialty,Oxtail Pizza Small,NV,33,13,429
2022-04-02,6,Specialty,Oxtail Pizza Large,CA,30,20,600
2022-06-21,2,Classic,Pepperoni Pizza Extra Large,NV,28,23,644
2022-09-11,0,Specialty,Oxtail Pizza Small,CA,56,13,728
2022-02-04,5,Specialty,Buffalo Chicken Pizza Extra Large,CA,19,23,437
2022-06-07,2,Classic,Hawaiian Pizza Extra Large,CA,125,22,2750
2022-04-17,0,Classic,Meat Lover's Pizza Large,NV,46,22,1012
2022-11-27,0,Classic,Meat Lover's Pizza Medium,CA,78,19,1482
2022-12-18,0,Classic,Margherita Pizza Large,CA,91,18,1638
2022-06-17,5,Specialty,BBQ Chicken Pizza Small,CA,28,13,364
2022-06-24,5,Specialty,Oxtail Pizza Large,NV,15,20,300
2022-11-04,5,Specialty,BBQ Chicken Pizza Small,CA,44,13,572
2022-06-23,4,Classic,Meat Lover's Pizza Extra Large,CA,119,25,2975
2022-06-08,3,Classic,Meat Lover's Pizza Medium,CA,73,19,1387
2022-08-05,5,Classic,Margherita Pizza Extra Large,NV,28,21,588
2022-08-05,5,Classic,Margherita Pizza Small,NV,46,11,506
2022-06-08,3,Specialty,Oxtail Pizza Small,NV,23,13,299
2022-01-17,1,Specialty,Buffalo Chicken Pizza Large,CA,42,20,840
2022-10-15,6,Classic,Pepperoni Pizza Extra Large,CA,117,23,2691
2022-09-10,6,Classic,Margherita Pizza Medium,CA,114,15,1710
2022-01-29,6,Vegetarian,Sicilian Pizza Extra Large,CA,52,23,1196
2022-11-24,4,Classic,Margherita Pizza Medium,CA,78,15,1170
2022-03-28,1,Classic,Meat Lover's Pizza Small,NV,25,14,350
2022-11-04,5,Classic,Pepperoni Pizza Large,NV,26,20,520
2022-05-22,0,Classic,Margherita Pizza Small,CA,128,11,1408
2022-06-14,2,Classic,Pepperoni Pizza Extra Large,NV,27,23,621
2022-05-26,4,Classic,Meat Lover's Pizza Large,CA,90,22,1980
2022-11-25,5,Classic,Meat Lover's Pizza Medium,NV,28,19,532
2022-08-23,2,Classic,Meat Lover's Pizza Large,NV,32,22,704
2022-06-24,5,Vegetarian,Sicilian Pizza Extra Large,CA,34,23,782
2022-01-06,4,Specialty,Oxtail Pizza Large,CA,20,20,400
2022-03-09,3,Classic,Meat Lover's Pizza Small,NV,30,14,420
2022-05-24,2,Specialty,BBQ Chicken Pizza Large,NV,15,20,300
2022-10-06,4,Classic,Pepperoni Pizza Large,NV,23,20,460
2022-06-28,2,Specialty,BBQ Chicken Pizza Large,CA,46,20,920
2022-05-25,3,Specialty,BBQ Chicken Pizza Extra Large,CA,39,23,897
2022-10-01,6,Specialty,BBQ Chicken Pizza Small,CA,59,13,767
2022-01-31,1,Classic,Pepperoni Pizza Medium,NV,63,17,1071
2022-11-08,2,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-09-24,6,Classic,Margherita Pizza Small,NV,46,11,506
2022-04-15,5,Specialty,BBQ Chicken Pizza Medium,NV,28,17,476
2022-09-26,1,Classic,Meat Lover's Pizza Large,CA,83,22,1826
2022-07-13,3,Specialty,BBQ Chicken Pizza Extra Large,CA,7,23,161
2022-08-23,2,Vegetarian,Sicilian Pizza Small,NV,8,13,104
2022-09-25,0,Classic,Margherita Pizza Small,CA,128,11,1408
2022-12-08,4,Classic,Meat Lover's Pizza Extra Large,NV,55,25,1375
2022-10-21,5,Classic,Pepperoni Pizza Small,NV,34,13,442
2022-08-27,6,Specialty,BBQ Chicken Pizza Medium,CA,114,17,1938
2022-03-12,6,Specialty,Buffalo Chicken Pizza Large,CA,61,20,1220
2022-06-17,5,Classic,Pepperoni Pizza Large,CA,117,20,2340
2022-12-31,6,Vegetarian,Veggie Pizza Large,NV,14,19,266
2022-12-08,4,Vegetarian,Sicilian Pizza Small,NV,10,13,130
2022-11-04,5,Specialty,BBQ Chicken Pizza Medium,NV,32,17,544
2022-05-24,2,Classic,Meat Lover's Pizza Medium,NV,32,19,608
2022-09-25,0,Specialty,BBQ Chicken Pizza Medium,CA,96,17,1632
2022-08-02,2,Vegetarian,Sicilian Pizza Extra Large,CA,43,23,989
2022-01-24,1,Classic,Pepperoni Pizza Small,NV,33,13,429
2022-06-03,5,Classic,Meat Lover's Pizza Medium,NV,26,19,494
2022-10-13,4,Classic,Margherita Pizza Medium,NV,16,15,240
2022-10-13,4,Specialty,BBQ Chicken Pizza Medium,NV,26,17,442
2022-05-17,2,Classic,Hawaiian Pizza Medium,NV,70,16,1120
2022-05-17,2,Specialty,BBQ Chicken Pizza Large,NV,17,20,340
2022-09-24,6,Specialty,Buffalo Chicken Pizza Large,CA,38,20,760
2022-02-02,3,Classic,Pepperoni Pizza Extra Large,NV,28,23,644
2022-12-16,5,Classic,Meat Lover's Pizza Large,CA,76,22,1672
2022-11-21,1,Classic,Margherita Pizza Large,CA,67,18,1206
2022-03-13,0,Classic,Pepperoni Pizza Small,NV,47,13,611
2022-07-29,5,Classic,Meat Lover's Pizza Extra Large,CA,157,25,3925
2022-08-18,4,Classic,Meat Lover's Pizza Large,NV,28,22,616
2022-03-13,0,Classic,Hawaiian Pizza Large,NV,63,19,1197
2022-10-21,5,Vegetarian,Sicilian Pizza Small,CA,36,13,468
2022-06-01,3,Specialty,Buffalo Chicken Pizza Large,NV,12,20,240
2022-09-02,5,Vegetarian,Sicilian Pizza Extra Large,NV,14,23,322
2022-03-08,2,Classic,Pepperoni Pizza Extra Large,CA,83,23,1909
2022-09-13,2,Classic,Hawaiian Pizza Small,CA,80,12,960
2022-08-03,3,Classic,Hawaiian Pizza Extra Large,NV,28,22,616
2022-08-03,3,Classic,Meat Lover's Pizza Large,NV,30,22,660
2022-09-06,2,Classic,Hawaiian Pizza Small,CA,69,12,828
2022-08-28,0,Specialty,BBQ Chicken Pizza Large,CA,59,20,1180
2022-07-03,0,Classic,Hawaiian Pizza Large,NV,35,19,665
2022-05-04,3,Specialty,BBQ Chicken Pizza Large,CA,39,20,780
2022-12-30,5,Specialty,BBQ Chicken Pizza Large,CA,62,20,1240
2022-07-12,2,Vegetarian,Sicilian Pizza Small,CA,16,13,208
2022-11-14,1,Specialty,BBQ Chicken Pizza Small,NV,11,13,143
2022-01-06,4,Vegetarian,Sicilian Pizza Small,NV,6,13,78
2022-06-27,1,Vegetarian,Sicilian Pizza Small,CA,12,13,156
2022-10-17,1,Classic,Pepperoni Pizza Medium,NV,59,17,1003
2022-03-22,2,Classic,Meat Lover's Pizza Large,NV,25,22,550
2022-12-21,3,Specialty,Oxtail Pizza Large,CA,42,20,840
2022-02-08,2,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-08-02,2,Specialty,Oxtail Pizza Small,NV,21,13,273
2022-01-31,1,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-01-31,1,Classic,Meat Lover's Pizza Extra Large,NV,43,25,1075
2022-01-30,0,Classic,Pepperoni Pizza Medium,NV,74,17,1258
2022-05-31,2,Classic,Pepperoni Pizza Small,NV,38,13,494
2022-03-27,0,Classic,Margherita Pizza Medium,NV,34,15,510
2022-03-03,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,4,23,92
2022-02-10,4,Specialty,BBQ Chicken Pizza Medium,NV,25,17,425
2022-07-18,1,Classic,Margherita Pizza Large,CA,89,18,1602
2022-06-24,5,Classic,Pepperoni Pizza Small,NV,40,13,520
2022-03-11,5,Specialty,Oxtail Pizza Large,CA,20,20,400
2022-07-07,4,Classic,Pepperoni Pizza Large,NV,38,20,760
2022-08-15,1,Classic,Margherita Pizza Extra Large,NV,25,21,525
2022-05-11,3,Classic,Margherita Pizza Large,CA,100,18,1800
2022-03-07,1,Vegetarian,Sicilian Pizza Extra Large,CA,40,23,920
2022-08-31,3,Classic,Pepperoni Pizza Small,CA,86,13,1118
2022-07-31,0,Classic,Margherita Pizza Extra Large,CA,110,21,2310
2022-12-18,0,Classic,Meat Lover's Pizza Large,CA,81,22,1782
2022-11-21,1,Classic,Hawaiian Pizza Small,CA,62,12,744
2022-02-19,6,Specialty,Oxtail Pizza Large,CA,25,20,500
2022-12-11,0,Classic,Pepperoni Pizza Extra Large,CA,93,23,2139
2022-09-05,1,Specialty,BBQ Chicken Pizza Small,CA,21,13,273
2022-05-31,2,Classic,Meat Lover's Pizza Small,NV,33,14,462
2022-03-25,5,Classic,Hawaiian Pizza Large,NV,51,19,969
2022-11-04,5,Vegetarian,Sicilian Pizza Small,CA,50,13,650
2022-11-06,0,Classic,Hawaiian Pizza Small,CA,66,12,792
2022-11-06,0,Vegetarian,Sicilian Pizza Small,CA,34,13,442
2022-04-02,6,Specialty,Oxtail Pizza Small,CA,118,13,1534
2022-02-13,0,Classic,Margherita Pizza Large,CA,91,18,1638
2022-11-27,0,Classic,Hawaiian Pizza Large,NV,51,19,969
2022-01-27,4,Classic,Margherita Pizza Medium,NV,24,15,360
2022-12-19,1,Classic,Hawaiian Pizza Medium,CA,168,16,2688
2022-10-21,5,Specialty,BBQ Chicken Pizza Small,CA,49,13,637
2022-02-27,0,Specialty,BBQ Chicken Pizza Large,CA,70,20,1400
2022-09-02,5,Classic,Pepperoni Pizza Large,NV,34,20,680
2022-05-31,2,Classic,Margherita Pizza Small,CA,130,11,1430
2022-07-22,5,Classic,Pepperoni Pizza Small,CA,108,13,1404
2022-09-06,2,Classic,Hawaiian Pizza Medium,CA,168,16,2688
2022-03-21,1,Classic,Pepperoni Pizza Extra Large,NV,32,23,736
2022-01-09,0,Classic,Margherita Pizza Small,NV,67,11,737
2022-02-17,4,Classic,Pepperoni Pizza Medium,NV,58,17,986
2022-01-25,2,Classic,Hawaiian Pizza Small,NV,19,12,228
2022-07-06,3,Classic,Hawaiian Pizza Extra Large,CA,113,22,2486
2022-03-31,4,Specialty,BBQ Chicken Pizza Medium,NV,25,17,425
2022-04-28,4,Classic,Meat Lover's Pizza Medium,CA,79,19,1501
2022-08-15,1,Classic,Meat Lover's Pizza Extra Large,NV,35,25,875
2022-05-29,0,Vegetarian,Sicilian Pizza Small,CA,14,13,182
2022-02-05,6,Specialty,Oxtail Pizza Small,CA,126,13,1638
2022-10-30,0,Classic,Pepperoni Pizza Medium,CA,140,17,2380
2022-03-15,2,Specialty,Buffalo Chicken Pizza Large,CA,37,20,740
2022-01-25,2,Classic,Pepperoni Pizza Small,NV,31,13,403
2022-07-07,4,Specialty,BBQ Chicken Pizza Small,CA,31,13,403
2022-04-21,4,Classic,Margherita Pizza Small,NV,55,11,605
2022-07-22,5,Classic,Pepperoni Pizza Extra Large,CA,100,23,2300
2022-03-31,4,Vegetarian,Sicilian Pizza Small,CA,18,13,234
2022-05-17,2,Classic,Pepperoni Pizza Medium,NV,58,17,986
2022-01-01,6,Classic,Meat Lover's Pizza Small,NV,31,14,434
2022-09-27,2,Specialty,BBQ Chicken Pizza Extra Large,CA,24,23,552
2022-06-24,5,Classic,Pepperoni Pizza Large,CA,86,20,1720
2022-08-13,6,Classic,Margherita Pizza Small,NV,48,11,528
2022-05-22,0,Classic,Hawaiian Pizza Large,CA,109,19,2071
2022-07-20,3,Classic,Hawaiian Pizza Large,NV,40,19,760
2022-02-18,5,Classic,Hawaiian Pizza Small,CA,87,12,1044
2022-08-13,6,Vegetarian,Sicilian Pizza Small,NV,9,13,117
2022-12-15,4,Classic,Meat Lover's Pizza Extra Large,NV,63,25,1575
2022-04-26,2,Specialty,BBQ Chicken Pizza Extra Large,NV,6,23,138
2022-09-01,4,Specialty,BBQ Chicken Pizza Large,NV,15,20,300
2022-07-30,6,Classic,Pepperoni Pizza Extra Large,NV,41,23,943
2022-10-12,3,Classic,Meat Lover's Pizza Medium,NV,28,19,532
2022-10-21,5,Classic,Meat Lover's Pizza Extra Large,NV,64,25,1600
2022-04-21,4,Classic,Hawaiian Pizza Large,CA,92,19,1748
2022-06-30,4,Classic,Pepperoni Pizza Extra Large,NV,29,23,667
2022-08-19,5,Classic,Pepperoni Pizza Large,NV,40,20,800
2022-10-29,6,Classic,Margherita Pizza Small,CA,142,11,1562
2022-01-23,0,Classic,Pepperoni Pizza Extra Large,CA,96,23,2208
2022-08-09,2,Classic,Margherita Pizza Large,CA,55,18,990
2022-01-11,2,Vegetarian,Sicilian Pizza Medium,NV,4,17,68
2022-04-02,6,Specialty,BBQ Chicken Pizza Medium,NV,33,17,561
2022-08-17,3,Specialty,Oxtail Pizza Small,NV,20,13,260
2022-02-16,3,Vegetarian,Sicilian Pizza Extra Large,NV,15,23,345
2022-07-24,0,Specialty,BBQ Chicken Pizza Large,NV,17,20,340
2022-03-02,3,Classic,Meat Lover's Pizza Small,NV,28,14,392
2022-04-07,4,Specialty,Oxtail Pizza Small,NV,27,13,351
2022-04-07,4,Classic,Meat Lover's Pizza Large,NV,30,22,660
2022-09-28,3,Specialty,Oxtail Pizza Small,CA,59,13,767
2022-03-31,4,Classic,Meat Lover's Pizza Large,NV,34,22,748
2022-10-28,5,Classic,Hawaiian Pizza Large,NV,37,19,703
2022-01-19,3,Classic,Meat Lover's Pizza Large,NV,29,22,638
2022-10-12,3,Specialty,Oxtail Pizza Small,NV,18,13,234
2022-10-19,3,Classic,Pepperoni Pizza Extra Large,CA,61,23,1403
2022-11-24,4,Specialty,BBQ Chicken Pizza Large,CA,57,20,1140
2022-08-19,5,Specialty,BBQ Chicken Pizza Extra Large,NV,6,23,138
2022-04-02,6,Specialty,Oxtail Pizza Small,NV,36,13,468
2022-07-16,6,Vegetarian,Veggie Pizza Large,CA,6,19,114
2022-01-16,0,Vegetarian,Sicilian Pizza Extra Large,NV,23,23,529
2022-08-27,6,Classic,Hawaiian Pizza Small,NV,26,12,312
2022-01-11,2,Vegetarian,Sicilian Pizza Extra Large,CA,42,23,966
2022-03-05,6,Classic,Pepperoni Pizza Large,NV,43,20,860
2022-05-21,6,Vegetarian,Sicilian Pizza Extra Large,CA,23,23,529
2022-11-27,0,Vegetarian,Veggie Pizza Medium,CA,4,16,64
2022-01-09,0,Specialty,Oxtail Pizza Extra Large,NV,5,23,115
2022-08-09,2,Classic,Pepperoni Pizza Large,NV,30,20,600
2022-01-13,4,Classic,Margherita Pizza Small,NV,42,11,462
2022-02-15,2,Classic,Meat Lover's Pizza Large,CA,86,22,1892
2022-04-07,4,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-07-18,1,Classic,Meat Lover's Pizza Small,NV,44,14,616
2022-01-06,4,Classic,Pepperoni Pizza Large,NV,30,20,600
2022-01-06,4,Classic,Meat Lover's Pizza Medium,NV,26,19,494
2022-04-25,1,Specialty,Oxtail Pizza Small,NV,21,13,273
2022-02-10,4,Classic,Pepperoni Pizza Large,NV,24,20,480
2022-06-02,4,Classic,Meat Lover's Pizza Medium,CA,93,19,1767
2022-06-17,5,Specialty,BBQ Chicken Pizza Extra Large,NV,13,23,299
2022-09-04,0,Classic,Hawaiian Pizza Small,NV,40,12,480
2022-09-05,1,Classic,Meat Lover's Pizza Small,NV,47,14,658
2022-09-02,5,Vegetarian,Sicilian Pizza Extra Large,CA,36,23,828
2022-06-02,4,Classic,Hawaiian Pizza Large,CA,97,19,1843
2022-06-12,0,Classic,Meat Lover's Pizza Medium,NV,37,19,703
2022-10-12,3,Vegetarian,Sicilian Pizza Extra Large,CA,30,23,690
2022-04-13,3,Vegetarian,Veggie Pizza Large,CA,4,19,76
2022-09-08,4,Classic,Pepperoni Pizza Large,CA,84,20,1680
2022-12-01,4,Classic,Pepperoni Pizza Extra Large,CA,77,23,1771
2022-10-15,6,Classic,Meat Lover's Pizza Medium,CA,103,19,1957
2022-11-15,2,Specialty,Buffalo Chicken Pizza Extra Large,NV,16,23,368
2022-01-06,4,Classic,Margherita Pizza Medium,CA,56,15,840
2022-05-16,1,Specialty,Oxtail Pizza Large,NV,19,20,380
2022-07-08,5,Specialty,BBQ Chicken Pizza Small,CA,45,13,585
2022-08-14,0,Specialty,Buffalo Chicken Pizza Extra Large,CA,15,23,345
2022-06-21,2,Classic,Hawaiian Pizza Large,NV,48,19,912
2022-10-06,4,Classic,Hawaiian Pizza Medium,CA,180,16,2880
2022-11-13,0,Classic,Margherita Pizza Small,NV,40,11,440
2022-12-20,2,Classic,Hawaiian Pizza Small,NV,36,12,432
2022-05-27,5,Specialty,BBQ Chicken Pizza Small,NV,9,13,117
2022-06-18,6,Specialty,BBQ Chicken Pizza Large,CA,64,20,1280
2022-02-23,3,Classic,Pepperoni Pizza Extra Large,CA,78,23,1794
2022-08-04,4,Classic,Hawaiian Pizza Extra Large,NV,42,22,924
2022-11-08,2,Classic,Margherita Pizza Extra Large,NV,27,21,567
2022-04-16,6,Vegetarian,Sicilian Pizza Extra Large,NV,19,23,437
2022-08-08,1,Specialty,Oxtail Pizza Small,NV,20,13,260
2022-08-08,1,Classic,Margherita Pizza Extra Large,NV,28,21,588
2022-01-30,0,Specialty,Buffalo Chicken Pizza Large,CA,32,20,640
2022-12-23,5,Classic,Hawaiian Pizza Small,CA,94,12,1128
2022-12-23,5,Specialty,BBQ Chicken Pizza Large,CA,71,20,1420
2022-04-17,0,Classic,Margherita Pizza Small,NV,51,11,561
2022-07-26,2,Classic,Hawaiian Pizza Large,NV,32,19,608
2022-03-11,5,Classic,Pepperoni Pizza Small,NV,30,13,390
2022-03-06,0,Classic,Meat Lover's Pizza Large,NV,38,22,836
2022-11-30,3,Specialty,BBQ Chicken Pizza Small,NV,15,13,195
2022-02-11,5,Specialty,BBQ Chicken Pizza Medium,CA,53,17,901
2022-12-02,5,Specialty,BBQ Chicken Pizza Small,CA,75,13,975
2022-02-01,2,Specialty,BBQ Chicken Pizza Medium,CA,44,17,748
2022-01-26,3,Classic,Hawaiian Pizza Large,NV,32,19,608
2022-05-23,1,Classic,Pepperoni Pizza Extra Large,NV,35,23,805
2022-06-08,3,Classic,Hawaiian Pizza Extra Large,NV,38,22,836
2022-01-07,5,Classic,Hawaiian Pizza Medium,NV,76,16,1216
2022-08-16,2,Classic,Pepperoni Pizza Medium,NV,45,17,765
2022-09-10,6,Classic,Meat Lover's Pizza Small,NV,85,14,1190
2022-06-09,4,Classic,Meat Lover's Pizza Medium,CA,89,19,1691
2022-07-31,0,Classic,Margherita Pizza Large,NV,36,18,648
2022-04-18,1,Classic,Hawaiian Pizza Extra Large,CA,128,22,2816
2022-08-24,3,Classic,Hawaiian Pizza Small,NV,26,12,312
2022-03-25,5,Classic,Pepperoni Pizza Extra Large,NV,37,23,851
2022-04-14,4,Classic,Meat Lover's Pizza Large,NV,36,22,792
2022-07-21,4,Classic,Pepperoni Pizza Medium,NV,59,17,1003
2022-03-19,6,Classic,Pepperoni Pizza Small,NV,40,13,520
2022-03-19,6,Vegetarian,Sicilian Pizza Medium,NV,4,17,68
2022-03-18,5,Classic,Meat Lover's Pizza Extra Large,NV,48,25,1200
2022-09-09,5,Classic,Pepperoni Pizza Large,CA,94,20,1880
2022-03-23,3,Vegetarian,Sicilian Pizza Medium,NV,6,17,102
2022-09-08,4,Classic,Margherita Pizza Large,NV,28,18,504
2022-11-12,6,Classic,Meat Lover's Pizza Large,CA,104,22,2288
2022-03-18,5,Classic,Pepperoni Pizza Extra Large,CA,103,23,2369
2022-03-07,1,Classic,Meat Lover's Pizza Medium,NV,24,19,456
2022-12-17,6,Classic,Margherita Pizza Extra Large,NV,30,21,630
2022-10-21,5,Classic,Pepperoni Pizza Extra Large,NV,23,23,529
2022-03-24,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-02-09,3,Classic,Margherita Pizza Medium,CA,89,15,1335
2022-10-08,6,Classic,Hawaiian Pizza Small,CA,122,12,1464
2022-10-16,0,Specialty,Oxtail Pizza Small,CA,75,13,975
2022-11-30,3,Vegetarian,Veggie Pizza Large,NV,15,19,285
2022-02-24,4,Vegetarian,Sicilian Pizza Large,NV,8,20,160
2022-01-30,0,Classic,Margherita Pizza Large,CA,120,18,2160
2022-06-09,4,Specialty,Oxtail Pizza Large,CA,33,20,660
2022-11-07,1,Classic,Pepperoni Pizza Small,NV,32,13,416
2022-08-18,4,Classic,Margherita Pizza Small,NV,31,11,341
2022-11-22,2,Classic,Pepperoni Pizza Large,NV,27,20,540
2022-01-14,5,Classic,Hawaiian Pizza Extra Large,NV,33,22,726
2022-05-09,1,Classic,Margherita Pizza Extra Large,CA,98,21,2058
2022-09-08,4,Classic,Meat Lover's Pizza Extra Large,NV,40,25,1000
2022-11-12,6,Vegetarian,Sicilian Pizza Small,CA,40,13,520
2022-07-26,2,Classic,Pepperoni Pizza Medium,NV,37,17,629
2022-07-30,6,Vegetarian,Sicilian Pizza Small,CA,25,13,325
2022-09-14,3,Classic,Meat Lover's Pizza Medium,NV,30,19,570
2022-01-11,2,Specialty,BBQ Chicken Pizza Medium,CA,66,17,1122
2022-06-17,5,Specialty,Buffalo Chicken Pizza Extra Large,NV,18,23,414
2022-01-18,2,Specialty,Oxtail Pizza Small,NV,34,13,442
2022-08-18,4,Specialty,BBQ Chicken Pizza Large,NV,12,20,240
2022-06-12,0,Specialty,BBQ Chicken Pizza Medium,NV,23,17,391
2022-04-14,4,Classic,Meat Lover's Pizza Medium,NV,27,19,513
2022-04-12,2,Classic,Meat Lover's Pizza Small,NV,33,14,462
2022-02-17,4,Classic,Margherita Pizza Large,NV,22,18,396
2022-10-02,0,Vegetarian,Sicilian Pizza Small,CA,53,13,689
2022-06-29,3,Classic,Hawaiian Pizza Small,NV,28,12,336
2022-08-03,3,Classic,Meat Lover's Pizza Medium,NV,37,19,703
2022-01-12,3,Classic,Meat Lover's Pizza Extra Large,CA,122,25,3050
2022-09-14,3,Classic,Pepperoni Pizza Small,NV,34,13,442
